@relation testData

@attribute coverage numeric
@attribute dependent_and_referenced numeric
@attribute distinct_dependent_values numeric
@attribute multi_dependent numeric
@attribute multi_referenced numeric
@attribute foreignKey {FOREIGN_KEY,UNKNOWN,NO_FOREIGN_KEY}

@data
0.10094722598105547,0.0,0.01283948917421087,2.0653333792296306E-4,141.0,FOREIGN_KEY
0.33967553827751196,0.0,0.6255894805686552,3.442222298716051E-5,102.0,FOREIGN_KEY
0.0015091376979107602,0.0,0.0059550445767787685,1.0326666896148153E-4,173.0,FOREIGN_KEY
0.05569072722357394,0.0,0.01418195587071013,1.7211111493580257E-4,101.0,FOREIGN_KEY
0.1167498890386101,0.0,12.594781590995147,3.442222298716051E-5,100.0,FOREIGN_KEY
0.03555014868883482,0.0,0.009053044645623214,1.3768889194864205E-4,101.0,FOREIGN_KEY
0.0029645682476613484,0.0,0.12553784723417438,6.884444597432102E-5,79.0,FOREIGN_KEY
1.0,0.0,1.7211111493580257E-4,0.001273622250524939,94.0,FOREIGN_KEY
0.00141418809427415,0.0,0.7445182609892946,3.442222298716051E-5,73.0,FOREIGN_KEY
1.5422261520429355E-5,0.0,1.0326666896148153E-4,5.507555677945682E-4,111.0,FOREIGN_KEY
0.8021086780210868,0.0,0.20426147120581048,1.0326666896148153E-4,101.0,FOREIGN_KEY
0.0013238786677485734,0.0,0.14281780317372897,3.442222298716051E-5,100.0,FOREIGN_KEY
1.0,76.0,42.34608102991291,3.442222298716051E-5,79.0,FOREIGN_KEY
0.14658638643014502,0.0,3.208839626863103,6.884444597432102E-5,63.0,FOREIGN_KEY
4.369640764121651E-4,0.0,0.0029258889539086432,1.3768889194864205E-4,111.0,FOREIGN_KEY
3.598527688100183E-5,0.0,2.4095556091012358E-4,4.4748889883308664E-4,111.0,FOREIGN_KEY
0.437032745215311,0.0,0.8048948401087742,3.442222298716051E-5,102.0,FOREIGN_KEY
0.002976995940460081,0.0,3.786444528587656E-4,7.917111287046917E-4,141.0,FOREIGN_KEY
0.017164977072237873,0.0,0.11493580255412894,1.0326666896148153E-4,111.0,FOREIGN_KEY
1.0,0.0,0.44105194313448765,3.442222298716051E-5,82.0,FOREIGN_KEY
0.375,0.0,2.0653333792296306E-4,0.0013080444735120995,65.0,FOREIGN_KEY
1.0,2.0,9.743141372069807,6.884444597432102E-5,73.0,FOREIGN_KEY
