@relation trainSet

@attribute coverage numeric
@attribute dependent_and_referenced numeric
@attribute distinct_dependent_values numeric
@attribute multi_dependent numeric
@attribute multi_referenced numeric
@attribute foreignKey {FOREIGN_KEY,UNKNOWN,NO_FOREIGN_KEY}

@data
9.961518653441754E-7,0,1,176,59,NO_FOREIGN_KEY
1.3133701076963488E-5,0,1,155,133,NO_FOREIGN_KEY
0.0038910505836575876,0,1,164,126,NO_FOREIGN_KEY
0.3333333333333333,0,1,147,81,NO_FOREIGN_KEY
8.734310993877248E-5,0,10,22,230,NO_FOREIGN_KEY
0.5,0,1,160,82,NO_FOREIGN_KEY
3.0377593487043958E-5,0,1,178,67,NO_FOREIGN_KEY
2.8990576487066894E-4,0,184,5,209,NO_FOREIGN_KEY
9.433055873387428E-4,0,108,4,230,NO_FOREIGN_KEY
0.006289308176100629,0,1,154,59,NO_FOREIGN_KEY
1.3177557039055645E-6,0,2,39,142,NO_FOREIGN_KEY
0.002277904328018223,0,1,160,52,NO_FOREIGN_KEY
0.06666666666666667,0,1,158,64,NO_FOREIGN_KEY
0.5,0,1,167,72,NO_FOREIGN_KEY
2.0832352476737553E-7,0,1,150,314,NO_FOREIGN_KEY
3.190837955528015E-7,0,1,173,67,NO_FOREIGN_KEY
1.0,0,1,154,63,NO_FOREIGN_KEY
5.671850549006774E-7,0,1,161,128,NO_FOREIGN_KEY
0.5,0,1,157,71,NO_FOREIGN_KEY
6.042119419566721E-5,0,31,23,166,NO_FOREIGN_KEY
1.2146240738491437E-4,82,2,63,102,NO_FOREIGN_KEY
1.0,0,1,178,62,NO_FOREIGN_KEY
1.3631100172910506E-6,0,2,32,143,NO_FOREIGN_KEY
3.381348481774532E-5,0,1,165,63,NO_FOREIGN_KEY
0.25,0,1,147,59,NO_FOREIGN_KEY
0.14285714285714285,0,1,160,87,NO_FOREIGN_KEY
2.5086611526294534E-6,0,1,150,120,NO_FOREIGN_KEY
1.0,0,1,5,86,NO_FOREIGN_KEY
6.506180871828237E-4,0,1,169,163,NO_FOREIGN_KEY
9.961518653441754E-7,0,1,157,59,NO_FOREIGN_KEY
0.00558659217877095,0,1,164,133,NO_FOREIGN_KEY
0.0038910505836575876,0,1,148,126,NO_FOREIGN_KEY
0.0625,0,1,163,62,NO_FOREIGN_KEY
9.975062344139652E-5,0,1,176,163,NO_FOREIGN_KEY
0.14285714285714285,0,1,173,67,NO_FOREIGN_KEY
0.01694915254237288,0,1,163,87,NO_FOREIGN_KEY
0.04395604395604396,0,12,37,152,NO_FOREIGN_KEY
1.3133701076963488E-5,0,1,162,133,NO_FOREIGN_KEY
0.0012787723785166241,0,1,181,79,NO_FOREIGN_KEY
0.14285714285714285,0,1,155,66,NO_FOREIGN_KEY
1.0,0,1,168,64,NO_FOREIGN_KEY
1.5755748090797225E-6,0,1,168,209,NO_FOREIGN_KEY
1.0,0,1,173,60,NO_FOREIGN_KEY
0.01639344262295082,0,12,31,149,NO_FOREIGN_KEY
9.881393632232316E-7,0,1,149,74,NO_FOREIGN_KEY
9.193590753874442E-5,0,7,38,133,NO_FOREIGN_KEY
0.25,0,1,160,75,NO_FOREIGN_KEY
4.1126030721144947E-5,65,8,23,110,NO_FOREIGN_KEY
5.120327700972862E-4,0,1,175,67,NO_FOREIGN_KEY
1.2278490612371663E-5,0,17,29,169,NO_FOREIGN_KEY
0.001949317738791423,0,8,23,167,NO_FOREIGN_KEY
1.0,0,1,154,63,NO_FOREIGN_KEY
